cuid,created_at,provider,model,survey,temperature,input_tokens,output_tokens,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,R,invalid
875beb28-1fd4-4ec2-9867-08e3c0f55e71,2025-03-21T20:52:55Z,openai,gpt-4o-mini,energy_futures,0,4523,291,5,5,9,7,9,4,11,6,6,6,8,6,2,9,10,2,10,3,10,7,5,10,8,11,2,10,9,2,10,3,1,9,8,8,4,11,7,7,3,9,4,8,6,7,11,NA,NA,NA,NA,NA,6,5,4,7,3,2,9,1,8,NA,"Nuclear is preferred for reliability, while coal and solar are least favored due to emissions and variability.",FALSE
7483abc6-a16b-4a60-8c64-61ccb9400b5e,2025-03-21T20:22:18Z,openai,gpt-4o-mini,fnqcj,0,4307,250,1,7,5,4,1,11,12,3,4,12,1,10,6,1,10,10,6,12,12,12,9,1,2,12,3,2,2,5,2,8,11,3,12,9,10,8,6,5,4,11,1,7,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,3,2,NA,NA,NA,NA,NA,"I prioritize environmental protection over road upgrades, favoring closure and rehabilitation.",FALSE
59b2bfc6-a536-4724-a0d4-280cc48ebc43,2025-03-21T20:22:25Z,openai,gpt-4o-mini,fnqcj,0,4307,250,1,6,6,7,2,10,12,3,3,12,4,11,5,1,12,11,6,10,11,12,9,2,1,12,1,1,2,5,2,10,11,3,12,8,9,10,8,5,4,12,1,8,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA,"I prioritize environmental protection over road upgrades, favoring closure and rehabilitation.",FALSE
578ea669-d436-4ea8-9e9f-f6c1f167c3f3,2025-03-21T20:22:32Z,openai,gpt-4o-mini,fnqcj,0,4307,249,1,5,6,5,3,12,12,9,3,12,2,11,6,1,7,10,7,9,11,12,10,3,1,12,2,1,2,3,2,9,11,1,12,6,8,4,10,4,4,12,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,5,NA,NA,NA,NA,NA,I prioritize rehabilitation and minimal impact over upgrades or maintaining current conditions.,FALSE
220a576e-eaa6-4747-b0b6-673450723b4b,2025-03-21T20:22:39Z,openai,gpt-4o-mini,fnqcj,0,4304,252,1,6,6,8,3,9,10,8,2,12,2,11,6,1,9,11,7,9,10,12,12,3,1,12,2,2,3,5,2,12,11,5,12,7,11,10,8,5,4,10,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,1,NA,NA,NA,NA,NA,I prioritize closing and rehabilitating the road over upgrades or maintenance for environmental reasons.,FALSE
17811750-551a-4d45-8a39-6771e106564e,2025-03-21T20:22:46Z,openai,gpt-4o-mini,fnqcj,0,4307,250,5,6,5,4,6,11,12,3,5,12,1,10,6,1,10,8,8,9,12,11,10,6,2,12,2,2,4,4,1,9,11,3,12,9,9,8,7,7,5,12,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,5,NA,NA,NA,NA,NA,"I prioritize environmental protection over road upgrades, favoring closure and rehabilitation.",FALSE
cf6706a3-a0a4-4cf5-9b2b-b7cfe0dbb51f,2025-03-21T20:29:48Z,openai,gpt-4o-mini,forestera,0,4544,276,3,3,9,8,10,9,9,6,7,10,10,9,3,10,5,10,5,10,10,2,7,7,11,8,3,10,8,4,6,11,10,4,9,11,8,10,10,10,9,8,6,8,9,2,10,NA,NA,NA,NA,NA,4,6,5,7,3,2,1,NA,NA,NA,"I prioritize ecological and social values, followed by economic gain and local harvesting.",FALSE
7c45c48f-07bd-43da-a065-aabfc8f8385e,2025-03-21T20:29:55Z,openai,gpt-4o-mini,forestera,0,4544,275,9,3,10,10,10,11,10,7,7,10,11,6,2,11,3,11,4,10,10,2,8,6,11,10,2,10,10,4,5,11,11,5,9,9,8,10,9,11,11,11,6,10,9,1,8,NA,NA,NA,NA,NA,5,4,6,7,3,2,1,NA,NA,NA,I prioritize ecological and community values while supporting local harvesting and fuel reduction.,FALSE
8d67f386-3db8-412d-a01f-da2e4630bec3,2025-03-21T20:30:02Z,openai,gpt-4o-mini,forestera,0,4544,273,9,4,10,10,10,7,11,8,6,10,9,8,3,11,7,9,3,10,11,2,10,8,11,10,3,11,10,11,11,11,11,5,10,11,8,11,10,11,11,9,6,10,9,2,11,NA,NA,NA,NA,NA,2,4,5,6,3,7,1,NA,NA,NA,I prioritize ecological and social values while supporting sustainable management practices.,FALSE
e1d41d1d-7a58-42cf-ad92-58f9eb15a224,2025-03-21T20:30:08Z,openai,gpt-4o-mini,forestera,0,4544,275,10,3,10,9,10,11,11,6,8,11,10,9,3,11,5,11,5,10,11,2,8,4,11,10,2,11,11,7,9,11,11,6,10,11,9,11,11,10,11,11,7,8,11,2,10,NA,NA,NA,NA,NA,4,3,5,6,7,2,1,NA,NA,NA,I prioritize ecological balance and community needs over aggressive management or economic gain.,FALSE
c6e77829-61fb-49fd-83f7-3440110daf48,2025-03-21T20:30:15Z,openai,gpt-4o-mini,forestera,0,4544,276,8,3,11,9,10,10,10,6,7,10,10,9,2,11,7,11,3,9,11,1,6,5,11,8,2,11,10,4,6,11,11,4,10,11,9,10,10,11,10,11,9,5,11,2,10,NA,NA,NA,NA,NA,4,6,5,7,3,2,1,NA,NA,NA,I prioritize ecological balance and community needs over aggressive fuel reduction and no management.,FALSE
94106d53-a7e2-42ac-aaf2-3bda3fdaab74,2025-03-21T20:45:37Z,openai,gpt-4o-mini,fremantle,0,3738,224,11,8,8,9,6,5,3,6,2,7,3,11,5,11,11,9,10,8,9,6,8,4,10,4,7,10,10,7,9,10,9,8,11,10,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,2,4,5,NA,NA,NA,NA,I prioritized retaining heritage while ensuring safety and functionality for all users.,FALSE
41119a1b-1e7e-4d7a-b95d-32b0bf329457,2025-03-21T20:45:43Z,openai,gpt-4o-mini,fremantle,0,3738,226,3,4,5,8,10,7,2,6,4,7,3,9,8,9,11,10,10,9,9,6,10,5,9,6,11,11,8,9,10,11,8,7,10,10,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,2,3,6,NA,NA,NA,NA,I prioritized retaining the existing bridge while improving safety and functionality for all users.,FALSE
98b8203a-6943-4b8f-ae91-dc8693281081,2025-03-21T20:45:50Z,openai,gpt-4o-mini,fremantle,0,3738,224,7,5,6,9,4,7,3,7,2,7,3,8,5,6,10,10,10,8,8,8,8,4,11,5,9,10,10,6,6,10,9,7,11,9,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,4,2,NA,NA,NA,NA,I prioritized options preserving heritage while improving functionality and safety for users.,FALSE
7c41d2f7-375f-4bdd-b159-4fde6bb43b1e,2025-03-21T20:45:55Z,openai,gpt-4o-mini,fremantle,0,3738,224,8,3,5,10,7,5,2,6,1,5,3,10,6,8,11,11,10,8,9,6,8,4,10,4,7,10,9,7,10,11,9,4,11,9,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,5,2,3,NA,NA,NA,NA,I prioritized preserving heritage while ensuring safety and functionality in bridge options.,FALSE
4c64a96f-d669-4859-a332-d4e7d24dd678,2025-03-21T20:46:01Z,openai,gpt-4o-mini,fremantle,0,3735,224,6,6,3,9,6,5,2,6,4,6,2,7,5,8,11,9,10,8,7,7,10,3,11,4,10,10,8,9,8,11,7,5,10,9,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,2,3,1,NA,NA,NA,NA,I prioritized preserving heritage while ensuring functionality and safety for all users.,FALSE
bf715eff-b9d5-4347-87ac-beb3585e1b06,2025-03-21T20:57:27Z,openai,gpt-4o-mini,gbr,0,3582,224,6,5,7,7,1,2,5,6,2,7,6,2,1,3,7,6,6,4,6,4,7,7,7,3,6,5,2,6,2,7,6,7,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,3,4,2,7,1,NA,NA,NA,I prioritized strong environmental protections and innovation over coal and resource extraction.,FALSE
160860bb-0e16-43e7-b659-736e3c1675d8,2025-03-21T20:57:33Z,openai,gpt-4o-mini,gbr,0,3582,222,7,4,7,7,1,1,3,6,2,7,7,2,1,4,7,6,7,6,6,3,7,7,7,2,5,6,2,3,2,7,7,7,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,2,6,7,4,NA,NA,NA,I prioritize environmental protection and innovation over maintaining harmful industries.,FALSE
264014c4-028b-4ef8-904a-d99c649da57e,2025-03-21T20:57:41Z,openai,gpt-4o-mini,gbr,0,3582,225,6,6,5,7,1,2,4,6,2,6,7,2,1,3,7,6,6,5,7,2,7,7,7,2,6,7,2,3,3,7,6,6,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,2,6,7,4,NA,NA,NA,I prioritize strong environmental protections and innovation over business interests and coal reliance.,FALSE
c8b427e7-49fa-4a0b-9614-6e38b461b2a1,2025-03-21T20:57:48Z,openai,gpt-4o-mini,gbr,0,3582,225,6,5,6,7,1,1,4,6,2,7,7,2,2,3,7,6,7,5,6,3,7,7,7,1,5,6,2,4,2,7,7,6,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,5,4,6,2,NA,NA,NA,I prioritize sustainable practices and stronger protections for the environment over resource extraction.,FALSE
e89d5f2b-c802-4965-a86e-f538509e9688,2025-03-21T20:57:54Z,openai,gpt-4o-mini,gbr,0,3582,223,7,5,7,7,1,2,2,7,1,7,7,2,1,3,7,6,6,6,6,3,7,7,7,2,5,6,1,2,1,7,7,7,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,6,5,7,NA,NA,NA,I prioritize strong environmental protection and innovation over maintaining current practices.,FALSE
7127a7ad-687b-4891-bf5e-6379a4312de0,2025-03-21T21:02:04Z,openai,gpt-4o-mini,swiss_health,0,2720,165,6,6,6,4,7,3,3,6,2,6,7,5,7,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,2,3,5,NA,NA,NA,NA,I prioritize universal access and government support over personal responsibility and minimal changes.,FALSE
9d65ab38-c63d-4f95-b05c-f1578788eddc,2025-03-21T21:02:10Z,openai,gpt-4o-mini,swiss_health,0,2720,165,6,7,6,5,7,3,4,5,2,7,6,5,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,4,5,3,NA,NA,NA,NA,I prioritize universal access and government support over personal responsibility and minimal changes.,FALSE
d6562233-6ce6-4d20-8a34-2256bdc4fe1f,2025-03-21T21:02:16Z,openai,gpt-4o-mini,swiss_health,0,2720,166,6,6,6,5,6,4,5,5,3,7,6,4,7,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,2,4,6,NA,NA,NA,NA,I prioritize universal access and efficiency over deregulation and maintaining the status quo.,FALSE
abdfdcf9-bd1e-4371-9741-8d240309d400,2025-03-21T21:02:22Z,openai,gpt-4o-mini,swiss_health,0,2720,167,6,6,6,4,7,4,4,5,3,7,7,6,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,3,6,2,NA,NA,NA,NA,I prioritize universal access and financial support over deregulation and maintaining the status quo.,FALSE
919a29c2-0984-40fd-a1f4-247ef0a5d55a,2025-03-21T21:02:28Z,openai,gpt-4o-mini,swiss_health,0,2720,168,6,7,6,3,6,4,3,5,2,7,6,5,7,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,2,4,3,NA,NA,NA,NA,I prioritize universal access and support for those in need over deregulation and personal responsibility.,FALSE
8ff6dcfa-23ba-4258-a0e9-5641d1f530d3,2025-03-21T20:19:50Z,openai,gpt-4o-mini,uppsala_speaks,0,3508,261,6,6,3,4,6,4,5,7,4,3,5,7,3,4,6,5,2,5,3,5,6,6,4,5,5,6,6,4,5,6,3,6,7,6,2,2,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7,5,1,6,4,3,2,NA,NA,NA,I prioritize addressing root causes and providing support over punitive measures against beggars.,FALSE
5b2e1bfb-d1c4-4c85-a8de-072be3399d9e,2025-03-21T20:20:01Z,openai,gpt-4o-mini,uppsala_speaks,0,3508,260,6,6,3,5,6,5,6,6,5,3,5,7,2,6,6,7,4,5,3,6,6,5,5,5,4,6,4,4,6,7,2,7,6,7,3,3,4,5,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,7,4,6,2,NA,NA,NA,I prioritize addressing root causes and providing support over punitive measures and bans.,FALSE
ddf99c2d-17cf-4047-a6c0-feebdc5e8c04,2025-03-21T20:20:08Z,openai,gpt-4o-mini,uppsala_speaks,0,3508,261,7,6,5,2,6,5,6,7,5,3,4,6,6,5,5,7,5,5,2,6,4,2,3,5,6,7,6,5,6,6,3,5,6,6,4,4,4,6,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,7,6,3,5,2,1,NA,NA,NA,I prioritize support and accommodation over bans and deportations for a humane approach.,FALSE
878602d1-dd4f-4aac-a5a2-6eeec455e14b,2025-03-21T20:20:15Z,openai,gpt-4o-mini,uppsala_speaks,0,3510,261,6,6,5,4,6,4,7,7,5,3,4,5,4,5,5,5,7,4,3,7,6,4,4,6,6,6,6,5,5,6,2,6,7,6,3,5,5,6,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,5,3,7,NA,NA,NA,I prioritize enforcing laws and addressing root causes over deportation or banning begging.,FALSE
2048744b-24b9-4797-8007-4a151d7ba2b5,2025-03-21T20:20:22Z,openai,gpt-4o-mini,uppsala_speaks,0,3508,264,6,6,4,6,6,5,7,7,5,5,5,5,4,5,5,7,6,5,4,6,6,5,3,6,5,6,6,6,5,6,4,6,7,6,4,4,5,4,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,5,1,4,2,NA,NA,NA,"I prioritize addressing root causes, enforcing laws, and providing support over bans and deportations.",FALSE
92ba6d90-d2da-443a-9460-89487fda892d,2025-03-21T20:55:03Z,openai,gpt-4o-mini,valsamoggia,0,4204,216,6,6,3,6,5,4,5,8,2,2,7,4,3,6,5,8,8,9,5,9,8,7,9,5,3,6,4,4,2,3,9,4,2,7,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,I support postponing amalgamation due to uncertainties and prefer increasing local power.,FALSE
c6f71ffa-7fd0-4d6d-abcc-95418e001bd4,2025-03-21T20:55:09Z,openai,gpt-4o-mini,valsamoggia,0,4204,216,2,8,2,6,5,3,4,3,2,2,8,3,4,6,4,9,5,8,6,7,7,7,8,5,6,6,4,2,3,5,9,7,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,NA,NA,NA,NA,NA,NA,I prefer postponing the amalgamation to address concerns before proceeding with changes.,FALSE
f09ea66e-bfb4-4e7c-baf1-407ad28a7abd,2025-03-21T20:55:15Z,openai,gpt-4o-mini,valsamoggia,0,4204,217,3,9,2,7,5,1,4,8,2,3,7,3,6,7,4,8,10,9,2,9,6,9,8,5,6,1,4,3,5,2,11,8,3,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,NA,NA,NA,NA,NA,NA,I support postponing the amalgamation to address concerns before proceeding with any changes.,FALSE
5397d422-cfef-45ef-bdba-b1fab8795430,2025-03-21T20:55:22Z,openai,gpt-4o-mini,valsamoggia,0,4201,216,6,10,2,7,6,1,6,8,4,1,7,4,4,6,5,6,8,7,5,9,10,9,8,3,5,7,5,3,4,3,9,2,2,8,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,NA,NA,NA,NA,NA,NA,I prefer postponing the amalgamation to address concerns before proceeding with changes.,FALSE
10d66ea8-88f2-4ded-9f5a-2beb333a530b,2025-03-21T20:55:32Z,openai,gpt-4o-mini,valsamoggia,0,4204,217,3,8,2,6,5,5,5,7,4,3,7,3,4,8,4,7,7,8,5,9,9,8,7,6,5,6,3,4,2,5,9,4,3,8,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,NA,NA,NA,NA,NA,NA,I support postponing the amalgamation to address concerns before proceeding with any changes.,FALSE
ad91f54b-255c-44ca-9bfc-13aa60370b36,2025-03-21T20:36:50Z,openai,gpt-4o-mini,zh_thalwil,0,3231,206,1,7,2,2,2,1,1,5,4,1,1,7,6,2,7,7,7,1,1,6,6,7,6,2,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,2,4,5,1,NA,NA,NA,I prioritize resilience and significant emissions cuts over economic growth and maintaining current policies.,FALSE
e936cc0f-44d3-4984-b168-1ed5663cc803,2025-03-21T20:36:56Z,openai,gpt-4o-mini,zh_thalwil,0,3231,205,3,7,4,5,4,2,2,6,5,2,1,6,6,3,7,7,7,2,2,7,6,6,7,4,7,7,2,1,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,4,3,1,2,NA,NA,NA,I prioritize strong adaptation and emission reduction policies over maintaining the status quo.,FALSE
55517e80-5e10-49d7-add3-c6c8699717af,2025-03-21T20:37:05Z,openai,gpt-4o-mini,zh_thalwil,0,3231,208,2,7,5,5,5,1,1,6,4,2,1,7,6,2,7,7,7,1,1,6,6,7,7,2,7,6,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,4,1,3,2,NA,NA,NA,"I prioritize adaptation and resilience, followed by emissions cuts, while opposing growth over climate.",FALSE
03279d47-dad5-4bcb-98df-c85bd644eebe,2025-03-21T20:37:10Z,openai,gpt-4o-mini,zh_thalwil,0,3231,207,1,7,5,5,5,2,2,6,5,2,1,7,6,2,7,7,7,2,1,6,6,7,7,1,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,1,2,5,6,NA,NA,NA,I prioritize strong emission cuts and adaptation policies over maintaining the status quo or growth.,FALSE
61e001c7-2248-42ea-8e29-aba78b99c001,2025-03-21T20:37:15Z,openai,gpt-4o-mini,zh_thalwil,0,3231,205,2,7,5,5,5,1,3,6,4,3,1,6,6,2,6,7,7,2,1,6,6,7,7,2,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,7,5,2,4,1,NA,NA,NA,I prioritize resilience and adaptation over economic growth and support significant emissions cuts.,FALSE
fdb0f46f-7a51-4d4f-9412-6c7c96aa8af9,2025-03-21T20:34:26Z,openai,gpt-4o-mini,zh_uster,0,3282,206,1,7,2,2,5,1,1,6,6,1,1,7,7,1,7,7,7,1,1,6,6,7,7,2,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,4,6,3,2,1,NA,NA,NA,I prioritize strong emission cuts and community adaptation over maintaining current policies or growth.,FALSE
6fcd76d5-22e5-4326-b361-ba9d8ebdc910,2025-03-21T20:34:36Z,openai,gpt-4o-mini,zh_uster,0,3282,205,1,7,1,2,4,1,1,5,5,1,1,7,7,1,6,7,6,1,1,6,6,6,7,2,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,2,1,4,3,NA,NA,NA,I prioritize strong adaptation and emission reduction policies over maintaining the status quo.,FALSE
c1a1d710-754e-4f92-bf81-9a626ac67e91,2025-03-21T20:35:12Z,openai,gpt-4o-mini,zh_uster,0,3282,206,1,7,1,1,5,1,2,6,5,2,1,7,6,3,7,6,7,2,1,5,6,6,6,2,6,7,2,1,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,3,4,2,NA,NA,NA,I prioritize strong emission cuts and community adaptation over economic growth and inaction.,FALSE
30b322b0-5757-4bc7-bebe-0b372155a1ab,2025-03-21T20:35:21Z,openai,gpt-4o-mini,zh_uster,0,3282,206,1,7,1,2,3,1,2,6,5,2,1,6,7,2,7,6,7,1,1,6,7,7,6,3,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,7,4,2,3,1,NA,NA,NA,I prioritize strong adaptation and resilience policies over moderate emissions cuts and economic growth.,FALSE
9f967e73-e1d0-4736-8c29-9853e9c0ed31,2025-03-21T20:35:26Z,openai,gpt-4o-mini,zh_uster,0,3282,206,1,7,1,1,6,1,2,6,6,2,1,7,7,1,7,7,7,2,1,6,7,7,7,2,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,3,7,4,5,NA,NA,NA,I prioritize adaptation and strong emission cuts over economic growth and maintaining current policies.,FALSE
5fb6678a-de73-4db0-a637-8592d40f532d,2025-03-21T20:39:23Z,openai,gpt-4o-mini,zh_winterthur,0,3012,195,1,7,7,1,6,7,7,2,4,6,2,7,5,6,3,7,2,7,6,5,2,3,7,7,4,6,6,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,4,1,2,NA,NA,NA,NA,I support incentives and research for sustainability over radical or less regulation policies.,FALSE
583dbbf5-9728-43ce-8732-565027b02b06,2025-03-21T20:39:29Z,openai,gpt-4o-mini,zh_winterthur,0,3012,195,2,7,7,2,7,7,7,1,3,6,1,7,6,5,3,7,4,6,5,5,2,2,6,7,5,7,6,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,3,2,1,NA,NA,NA,NA,I support sustainable practices and research while opposing radical and less regulated policies.,FALSE
a3ec99a4-121a-40b9-b254-c122959b0153,2025-03-21T20:39:38Z,openai,gpt-4o-mini,zh_winterthur,0,3012,196,2,7,7,2,7,7,7,2,4,6,1,7,6,6,3,7,4,6,5,5,3,3,5,6,5,6,6,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,4,1,2,NA,NA,NA,NA,I support moderate regulations and incentives for sustainability while opposing radical or less regulation.,FALSE
8c276782-f0ab-47d3-856d-d7e1f587aa16,2025-03-21T20:39:43Z,openai,gpt-4o-mini,zh_winterthur,0,3012,197,2,7,7,1,6,7,7,2,3,6,1,6,6,5,2,7,4,6,4,5,3,2,6,6,4,7,5,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,3,1,2,NA,NA,NA,NA,I support local incentives and sustainable research over strict regulations or maintaining the status quo.,FALSE
5342cae1-7f15-4856-9681-930c4ff8881b,2025-03-21T20:39:48Z,openai,gpt-4o-mini,zh_winterthur,0,3012,195,2,7,7,2,6,7,7,2,3,6,1,7,5,6,5,7,6,7,6,4,2,3,7,7,5,6,6,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,5,3,2,NA,NA,NA,NA,I support moderate regulations and sustainable practices over free trade and inaction.,FALSE
42bc0f47-1e26-4f17-be46-1193692b86ef,2025-03-21T20:48:19Z,openai,gpt-4o-mini,zukunft,0,2660,150,7,7,1,1,1,5,6,2,1,7,1,7,7,6,1,6,7,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,7,2,5,3,NA,NA,NA,"I prioritized socioeconomic initiatives and awareness, while opposing funding for private clinics.",FALSE
c599abdc-99f6-4f83-a625-eaddb68369cf,2025-03-21T20:48:24Z,openai,gpt-4o-mini,zukunft,0,2662,149,7,7,1,1,1,5,6,2,1,7,1,7,7,6,1,7,7,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,2,6,5,3,1,NA,NA,NA,I prioritized increasing funding and services while supporting awareness and socioeconomic initiatives.,FALSE
8762a557-17a5-4c11-be2c-924e5e92bf69,2025-03-21T20:48:28Z,openai,gpt-4o-mini,zukunft,0,2662,151,7,7,1,1,1,4,6,2,1,7,2,7,7,6,3,6,7,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,1,6,4,2,3,NA,NA,NA,I prioritized socioeconomic initiatives and integrated services while opposing funding cuts and privatization.,FALSE
d635f32a-0e44-4224-9272-2ab301615fe9,2025-03-21T20:48:36Z,openai,gpt-4o-mini,zukunft,0,2662,150,6,6,1,1,1,5,6,3,1,7,1,7,7,7,2,7,7,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,1,6,3,4,2,NA,NA,NA,I prioritized socioeconomic initiatives and funding for public services over private clinic support.,FALSE
41a2b2db-401b-4268-9aeb-116690c3b165,2025-03-21T20:48:41Z,openai,gpt-4o-mini,zukunft,0,2662,151,7,7,1,1,1,6,6,1,1,7,1,7,6,6,2,7,7,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,7,6,2,1,NA,NA,NA,I prioritized increasing services and awareness while opposing privatization and reduction of support.,FALSE
